id_municipio;Estado ;municipio;lon1;lat1;lon2;lat2
4618;SC;São Pedro de Alcântara;-48,805;-27,56583333;-48,55304722;-27,59328056
4626;SC;Taió;-49,99777778;-27,11583333;-48,55304722;-27,59328056
4627;SC;Tangará;-51,24694444;-27,105;-48,55304722;-27,59328056
4628;SC;Tigrinhos;-53,15777778;-26,68777778;-48,55304722;-27,59328056
4629;SC;Tijucas;-48,63388889;-27,24083333;-48,55304722;-27,59328056
4630;SC;Timbé do Sul;-49,84694444;-28,83;-48,55304722;-27,59328056
4631;SC;Timbó;-49,27194444;-26,82277778;-48,55304722;-27,59328056
4632;SC;Timbó Grande;-50,67388889;-26,615;-48,55304722;-27,59328056
4634;SC;Treviso;-49,45777778;-28,51583333;-48,55304722;-27,59328056
4636;SC;Treze Tílias;-51,40583333;-27,00194444;-48,55304722;-27,59328056
4635;SC;Treze de Maio;-49,14777778;-28,55888889;-48,55304722;-27,59328056
4637;SC;Trombudo Central;-49,79;-27,29888889;-48,55304722;-27,59328056
4633;SC;Três Barras;-50,32194444;-26,10583333;-48,55304722;-27,59328056
4638;SC;Tubarão;-49,00694444;-28,46694444;-48,55304722;-27,59328056
4639;SC;Tunápolis;-53,63888889;-26,96888889;-48,55304722;-27,59328056
4640;SC;Turvo;-49,67888889;-28,92583333;-48,55304722;-27,59328056
4641;SC;União do Oeste;-52,855;-26,76083333;-48,55304722;-27,59328056
4642;SC;Urubici;-49,59194444;-28,015;-48,55304722;-27,59328056
4643;SC;Urupema;-49,93166667;-28,29388889;-48,55304722;-27,59328056
4644;SC;Urussanga;-49,32083333;-28,51777778;-48,55304722;-27,59328056
4646;SC;Vargem;-50,975;-27,48888889;-48,55304722;-27,59328056
4647;SC;Vargem Bonita;-46,36583333;-20,32694444;-48,55304722;-27,59328056
4645;SC;Vargeão;-52,155;-26,86388889;-48,55304722;-27,59328056
4648;SC;Vidal Ramos;-49,35583333;-27,39194444;-48,55304722;-27,59328056
4649;SC;Videira;-51,15194444;-27,00777778;-48,55304722;-27,59328056
4650;SC;Vitor Meireles;-49,83277778;-26,88083333;-48,55304722;-27,59328056
4651;SC;Witmarsum;-49,79583333;-26,92583333;-48,55304722;-27,59328056
4652;SC;Xanxerê;-52,40388889;-26,87694444;-48,55304722;-27,59328056
4653;SC;Xavantina;-52,34194444;-27,06888889;-48,55304722;-27,59328056
4654;SC;Xaxim;-52,535;-26,96194444;-48,55304722;-27,59328056
4655;SC;Zortéa;-51,555;-27,45083333;-48,55304722;-27,59328056
4368;SC;Água Doce;-51,55583333;-26,99777778;-48,55304722;-27,59328056
4370;SC;Águas Frias;-52,85888889;-26,88;-48,55304722;-27,59328056
4371;SC;Águas Mornas;-48,82388889;-27,69388889;-48,55304722;-27,59328056
4369;SC;Águas de Chapecó;-52,98694444;-27,07;-48,55304722;-27,59328056
4656;SE;Amparo de São Francisco;-36,93;-10,13388889;-37,05;-10,9167
4657;SE;Aquidabã;-37,03333333;-10,28333333;-37,05;-10,9167
4658;SE;Aracaju;-37,05;-10,9167;-37,05;-10,9167
4659;SE;Arauá;-37,62;-11,26194444;-37,05;-10,9167
4660;SE;Areia Branca;-37,315;-10,75777778;-37,05;-10,9167
4661;SE;Barra dos Coqueiros;-37,03888889;-10,90888889;-37,05;-10,9167
4662;SE;Boquim;-37,62083333;-11,14694444;-37,05;-10,9167
4663;SE;Brejo Grande;-36,46583333;-10,42888889;-37,05;-10,9167
4664;SE;Campo do Brito;-37,49277778;-10,73277778;-37,05;-10,9167
4665;SE;Canhoba;-36,98472222;-10,13833333;-37,05;-10,9167
4666;SE;Canindé de São Francisco;-37,78777778;-9,641944444;-37,05;-10,9167
4667;SE;Capela;-37,05277778;-10,50277778;-37,05;-10,9167
4668;SE;Carira;-37,70083333;-10,35805556;-37,05;-10,9167
4669;SE;Carmópolis;-36,98888889;-10,64777778;-37,05;-10,9167
4670;SE;Cedro de São João;-36,88388889;-10,25194444;-37,05;-10,9167
4671;SE;Cristinápolis;-37,755;-11,47583333;-37,05;-10,9167
4672;SE;Cumbe;-37,18277778;-10,355;-37,05;-10,9167
4673;SE;Divina Pastora;-37,14777778;-10,68888889;-37,05;-10,9167
4675;SE;Estância;-37,31277778;-10,26388889;-37,05;-10,9167
4676;SE;Feira Nova;-37,53388889;-10,54888889;-37,05;-10,9167
4677;SE;Frei Paulo;-37,08277778;-9,967777778;-37,05;-10,9167
4678;SE;Gararu;-36,98388889;-10,68888889;-37,05;-10,9167
4679;SE;General Maynard;-37,19777778;-10,22694444;-37,05;-10,9167
4680;SE;Graccho Cardoso;-36,54;-10,43583333;-37,05;-10,9167
4681;SE;Ilha das Flores;-37,51194444;-11,51888889;-37,05;-10,9167
4682;SE;Indiaroba;-37,425;-10,685;-37,05;-10,9167
4683;SE;Itabaiana;-37,79;-11,27388889;-37,05;-10,9167
4684;SE;Itabaianinha;-37,10277778;-10,12583333;-37,05;-10,9167
4685;SE;Itabi;-37,31083333;-10,99777778;-37,05;-10,9167
4686;SE;Itaporanga d`Ajuda;-36,94;-10,59277778;-37,05;-10,9167
4687;SE;Japaratuba;-36,80083333;-10,34694444;-37,05;-10,9167
4688;SE;Japoatã;-37,65;-10,91694444;-37,05;-10,9167
4689;SE;Lagarto;-37,17166667;-10,80611111;-37,05;-10,9167
4690;SE;Laranjeiras;-37,54083333;-10,66583333;-37,05;-10,9167
4691;SE;Macambira;-36,92388889;-10,34888889;-37,05;-10,9167
4692;SE;Malhada dos Bois;-37,305;-10,65777778;-37,05;-10,9167
4693;SE;Malhador;-37,08194444;-10,73777778;-37,05;-10,9167
4694;SE;Maruim;-37,34277778;-10,57777778;-37,05;-10,9167
4695;SE;Moita Bonita;-37,56194444;-10,02694444;-37,05;-10,9167
4696;SE;Monte Alegre de Sergipe;-36,95888889;-10,42694444;-37,05;-10,9167
4697;SE;Muribeca;-36,57944444;-10,32;-37,05;-10,9167
4698;SE;Neópolis;-37,48888889;-10,44277778;-37,05;-10,9167
4699;SE;Nossa Senhora Aparecida;-37,42;-10,21777778;-37,05;-10,9167
4700;SE;Nossa Senhora da Glória;-37,19277778;-10,49194444;-37,05;-10,9167
4701;SE;Nossa Senhora das Dores;-37,10777778;-10,07944444;-37,05;-10,9167
4702;SE;Nossa Senhora de Lourdes;-37,12583333;-10,855;-37,05;-10,9167
4703;SE;Nossa Senhora do Socorro;-36,65083333;-10,45277778;-37,05;-10,9167
4704;SE;Pacatuba;-37,68694444;-10,61694444;-37,05;-10,9167
4705;SE;Pedra Mole;-37,67388889;-11,19194444;-37,05;-10,9167
4706;SE;Pedrinhas;-37,72277778;-10,56694444;-37,05;-10,9167
4707;SE;Pinhão;-36,85583333;-10,73777778;-37,05;-10,9167
4710;SE;Pirambu;-37,27777778;-9,916944444;-37,05;-10,9167
4708;SE;Porto da Folha;-37,685;-9,805833333;-37,05;-10,9167
4709;SE;Poço Redondo;-38,18277778;-10,70777778;-37,05;-10,9167
4711;SE;Poço Verde;-36,84027778;-10,21111111;-37,05;-10,9167
4713;SE;Propriá;-37,18694444;-10,72777778;-37,05;-10,9167
4712;SE;Riachuelo;-37,725;-11,06888889;-37,05;-10,9167
4714;SE;Riachão do Dantas;-37,43611111;-10,53888889;-37,05;-10,9167
4715;SE;Ribeirópolis;-37,03083333;-10,69583333;-37,05;-10,9167
4716;SE;Rosário do Catete;-37,475;-11,03194444;-37,05;-10,9167
4717;SE;Salgado;-37,44777778;-11,35083333;-37,05;-10,9167
4719;SE;Santa Luzia do Itanhy;-37,19388889;-10,64583333;-37,05;-10,9167
4718;SE;Santa Rosa de Lima;-36,60777778;-10,29083333;-37,05;-10,9167
4720;SE;Santana do São Francisco;-37,05388889;-10,78888889;-37,05;-10,9167
4726;SE;Santo Amaro das Brotas;-37,81083333;-10,73777778;-37,05;-10,9167
4727;SE;Simão Dias;-37,11277778;-10,60388889;-37,05;-10,9167
4721;SE;Siriri;-37,20583333;-11,015;-37,05;-10,9167
4722;SE;São Cristóvão;-37,56777778;-10,79083333;-37,05;-10,9167
4723;SE;São Domingos;-36,88777778;-10,33277778;-37,05;-10,9167
4724;SE;São Francisco;-37,38083333;-10,38777778;-37,05;-10,9167
4728;SE;São Miguel do Aleixo;-36,88388889;-10,20777778;-37,05;-10,9167
4729;SE;Telha;-37,99777778;-11,18388889;-37,05;-10,9167
4730;SE;Tobias Barreto;-37,84083333;-11,37277778;-37,05;-10,9167
4731;SE;Tomar do Geru;-37,65777778;-11,38277778;-37,05;-10,9167
4732;SE;Umbaúba;-51,07333333;-21,68472222;-46,63394722;-23,55039444
4733;SP;Adamantina;-49,645128;-21,232494;-46,62529;-23,533773
4734;SP;Adolfo;-46,97361111;-22,06027778;-46,62529;-23,533773
4739;SP;Aguaí;-48,98361111;-22,47388889;-46,62529;-23,533773
4740;SP;Agudos;-47,88611111;-23,56666667;-46,62529;-23,533773
4741;SP;Alambari;-51,41333333;-21,95527778;-46,62529;-23,533773
4742;SP;Alfredo Marcondes;-49,05944444;-20,52416667;-46,62529;-23,533773
4743;SP;Altair;-47,37277778;-21,02305556;-46,62529;-23,533773
4744;SP;Altinópolis;-50,16666667;-21,58611111;-46,62529;-23,533773
4745;SP;Alto Alegre;-47,26194444;-23,535;-46,62529;-23,533773
4749;SP;Alumínio;-49,76333333;-22,44444444;-46,62529;-23,533773
4750;SP;Alvinlândia;-47,33083333;-22,73888889;-46,62529;-23,533773
4753;SP;Americana;-46,765;-22,703056;-46,62529;-23,533773
4751;SP;Amparo;-48,11138889;-21,73611111;-46,62529;-23,533773
4752;SP;Américo Brasiliense;-49,73333333;-20,3;-46,62529;-23,533773
4754;SP;Américo de Campos;-47,66333333;-22,12666667;-46,62529;-23,533773
4755;SP;Analândia;-51,37888889;-20,89583333;-46,62529;-23,533773
4756;SP;Andradina;-48,41277778;-23,49027778;-46,62529;-23,533773
4757;SP;Angatuba;-48,12777778;-22,78972222;-46,62529;-23,533773
4758;SP;Anhembi;-51,3875;-22,29555556;-46,62529;-23,533773
4759;SP;Anhumas;-45,23409;-22,85155;-46,62529;-23,533773
4760;SP;Aparecida;-50,88;-20,45;-46,62529;-23,533773
4761;SP;Aparecida d`Oeste;-48,84277778;-24,50972222;-46,62529;-23,533773
4765;SP;Apiaí;-47,78583333;-20,09027778;-46,62529;-23,533773
4766;SP;Aramina;-49,05416667;-23,13472222;-46,62529;-23,533773
4767;SP;Arandu;-44,44861111;-22,67444444;-46,62529;-23,533773
4768;SP;Arapeí;-48,17583333;-21,79388889;-46,62529;-23,533773
4769;SP;Araraquara;-47,38388889;-22,35694444;-46,62529;-23,533773
4762;SP;Araras;-47,06138889;-23,43861111;-46,62529;-23,533773
4763;SP;Araçariguama;-50,43277778;-21,20888889;-46,62529;-23,533773
4764;SP;Araçatuba;-47,61416667;-23,50527778;-46,62529;-23,533773
4770;SP;Araçoiaba da Serra;-50,46527778;-21,77277778;-46,62529;-23,533773
4771;SP;Arco-Íris;-48,91111111;-22,02861111;-46,62529;-23,533773
4772;SP;Arealva;-44,69722222;-22,58;-46,62529;-23,533773
4773;SP;Areias;-48,665;-22,66805556;-46,62529;-23,533773
4774;SP;Areiópolis;-48,78694444;-21,18777778;-46,62529;-23,533773
4775;SP;Ariranha;-47,1725;-22,57305556;-46,62529;-23,533773
4776;SP;Artur Nogueira;-46,32111111;-23,39666667;-46,62529;-23,533773
4777;SP;Arujá;-50,72777778;-20,15916667;-46,62529;-23,533773
4778;SP;Aspásia;-50,41194444;-22,66194444;-46,62529;-23,533773
4779;SP;Assis;-46,55055556;-23,11722222;-46,62529;-23,533773
4780;SP;Atibaia;-50,555;-20,68583333;-46,62529;-23,533773
4782;SP;Auriflama;-49,94972222;-21,46083333;-46,62529;-23,533773
4783;SP;Avanhandava;-48,92583333;-23,09888889;-46,62529;-23,533773
4781;SP;Avaré;-49,33305556;-22,14666667;-46,62529;-23,533773
4784;SP;Avaí;-49,445;-20,91777778;-46,62529;-23,533773
4785;SP;Bady Bassitt;-49,35666667;-21,89972222;-46,62529;-23,533773
4787;SP;Balbinos;-44,32277778;-22,68388889;-46,62529;-23,533773
4789;SP;Bananal;-49,94833333;-21,26666667;-46,62529;-23,533773
4790;SP;Barbosa;-48,74027778;-22,07444444;-46,62529;-23,533773
4791;SP;Bariri;-48,55805556;-22,49472222;-46,62529;-23,533773
4792;SP;Barra Bonita;-49,02444444;-24,47305556;-46,62529;-23,533773
4793;SP;Barra do Chapéu;-48,50472222;-24,75638889;-46,62529;-23,533773
4794;SP;Barra do Turvo;-48,56777778;-20,55694444;-46,62529;-23,533773
4795;SP;Barretos;-48,16388889;-21,19361111;-46,62529;-23,533773
4796;SP;Barrinha;-46,87638889;-23,51111111;-46,62529;-23,533773
4788;SP;Barueri;-49,56138889;-23,62694444;-46,62529;-23,533773
4797;SP;Barão de Antonina;-50,73333333;-21,91666667;-46,62529;-23,533773
4798;SP;Bastos;-47,585;-20,89111111;-46,62529;-23,533773
4799;SP;Batatais;-49,06055556;-22,31472222;-46,62529;-23,533773
4800;SP;Bauru;-48,47916667;-20,94944444;-46,62529;-23,533773
4801;SP;Bebedouro;-50,81194444;-21,27055556;-46,62529;-23,533773
4802;SP;Bento de Abreu;-49,48333333;-23,01666667;-46,62529;-23,533773
4803;SP;Bernardino de Campos;-46,13888889;-23,85388889;-46,62529;-23,533773
4804;SP;Bertioga;-50,47055556;-21,40333333;-46,62529;-23,533773
4805;SP;Bilac;-50,34;-21,28888889;-46,62529;-23,533773
4806;SP;Birigui;-46,03888889;-23,57277778;-46,62529;-23,533773
4807;SP;Biritiba-Mirim;-48,39083333;-21,9925;-46,62529;-23,533773
4808;SP;Boa Esperança do Sul;-48,51805556;-22,13611111;-46,62529;-23,533773
4809;SP;Bocaina;-48,25777778;-23,10222222;-46,62529;-23,533773
4810;SP;Bofete;-47,67222222;-23,28333333;-46,62529;-23,533773
4811;SP;Boituva;-46,46527778;-23,135;-46,62529;-23,533773
4812;SP;Bom Jesus dos Perdões;-49,14388889;-24,31777778;-46,62529;-23,533773
4814;SP;Bom Sucesso de Itararé;-48,77888889;-22,19305556;-46,62529;-23,533773
4815;SP;Boracéia;-49,07388889;-21,62;-46,62529;-23,533773
4816;SP;Borborema;-48,93833333;-22,56944444;-46,62529;-23,533773
4813;SP;Borebi;-50,54472222;-22,27055556;-46,62529;-23,533773
4817;SP;Borá;-48,445;-22,88583333;-46,62529;-23,533773
4818;SP;Botucatu;-46,5425;-22,91888889;-46,62529;-23,533773
4819;SP;Bragança Paulista;-50,31666667;-21,5;-46,62529;-23,533773
4820;SP;Braúna;-50,18555556;-21,16666667;-46,62529;-23,533773
4821;SP;Brejo Alegre;-47,65888889;-20,99083333;-46,62529;-23,533773
4822;SP;Brodowski;-48,12694444;-22,28388889;-46,62529;-23,533773
4823;SP;Brotas;-48,59277778;-23,7975;-46,62529;-23,533773
4824;SP;Buri;-50,1475;-21,06666667;-46,62529;-23,533773
4825;SP;Buritama;-47,70777778;-20,19083333;-46,62529;-23,533773
4786;SP;Buritizal;-49,58388889;-20,735;-46,62529;-23,533773
4827;SP;Bálsamo;-47,13305556;-23,3075;-46,62529;-23,533773
4826;SP;Cabreúva;-49,3375;-22,45555556;-46,62529;-23,533773
4829;SP;Cabrália Paulista;-45,00944444;-22,665;-46,62529;-23,533773
4830;SP;Cachoeira Paulista;-46,64388889;-21,52888889;-46,62529;-23,533773
4831;SP;Caconde;-49,61;-21,8025;-46,62529;-23,533773
4832;SP;Cafelândia;-51,23555556;-22,01222222;-46,62529;-23,533773
4833;SP;Caiabu;-46,74083333;-23,36444444;-46,62529;-23,533773
4834;SP;Caieiras;-51,99833333;-21,83166667;-46,62529;-23,533773
4835;SP;Caiuá;-46,87694444;-23,35583333;-46,62529;-23,533773
4836;SP;Cajamar;-48,12277778;-24,73611111;-46,62529;-23,533773
4837;SP;Cajati;-48,80888889;-20,88;-46,62529;-23,533773
4838;SP;Cajobi;-47,30416667;-21,27527778;-46,62529;-23,533773
4839;SP;Cajuru;-48,47722222;-23,42527778;-46,62529;-23,533773
4840;SP;Campina do Monte Alegre;-47,05729444;-22,90091389;-46,62529;-23,533773
4841;SP;Campinas;-46,78444444;-23,20638889;-46,62529;-23,533773
4843;SP;Campo Limpo Paulista;-50,0025;-22,60305556;-46,62529;-23,533773
4842;SP;Campos Novos Paulista;-45,59138889;-22,73944444;-46,62529;-23,533773
4844;SP;Campos do Jordão;-47,92694444;-25,015;-46,62529;-23,533773
4845;SP;Cananéia;-45,05527778;-22,70361111;-46,62529;-23,533773
4848;SP;Canas;-49,78333333;-23,00638889;-46,62529;-23,533773
4850;SP;Canitar;-47,73472222;-23,47055556;-46,62529;-23,533773
4851;SP;Capela do Alto;-47,50777778;-22,995;-46,62529;-23,533773
4849;SP;Capivari;-48,34944444;-24,00583333;-46,62529;-23,533773
4852;SP;Capão Bonito;-45,41277778;-23,62;-46,62529;-23,533773
4853;SP;Caraguatatuba;-46,83583333;-23,52277778;-46,62529;-23,533773
4854;SP;Carapicuíba;-49,91388889;-20,08194444;-46,62529;-23,533773
4855;SP;Cardoso;-47,08583333;-21,77388889;-46,62529;-23,533773
4857;SP;Casa Branca;-51,4875;-20,87222222;-46,62529;-23,533773
4858;SP;Castilho;-48,97277778;-21,13777778;-46,62529;-23,533773
4859;SP;Catanduva;-49,06666667;-21,05;-46,62529;-23,533773
4828;SP;Catiguá;-45,70694444;-23,10083333;-46,62529;-23,533773
4860;SP;Caçapava;-49,26777778;-20,90277778;-46,62529;-23,533773
4861;SP;Cedral;-49,16611111;-23,03555556;-46,62529;-23,533773
4862;SP;Cerqueira César;-47,74361111;-23,165;-46,62529;-23,533773
4863;SP;Cerquilho;-47,95305556;-23,22666667;-46,62529;-23,533773
4864;SP;Cesário Lange;-47,77805556;-22,50972222;-46,62529;-23,533773
4865;SP;Charqueada;-49,70944444;-23,03888889;-46,62529;-23,533773
4866;SP;Chavantes;-50,44916667;-21,55972222;-46,62529;-23,533773
4867;SP;Clementina;-48,54111111;-20,71361111;-46,62529;-23,533773
4868;SP;Colina;-48,68888889;-20,17583333;-46,62529;-23,533773
4869;SP;Colômbia;-47,17277778;-22,33;-46,62529;-23,533773
4870;SP;Conchal;-48,0077595;-23,0133538;-46,62529;-23,533773
4871;SP;Conchas;-47,45694444;-22,48194444;-46,62529;-23,533773
4872;SP;Cordeirópolis;-50,28138889;-21,35194444;-46,62529;-23,533773
4873;SP;Coroados;-49,31361111;-23,63111111;-46,62529;-23,533773
4874;SP;Coronel Macedo;-47,62583333;-22,22;-46,62529;-23,533773
4876;SP;Corumbataí;-49,77777778;-20,47777778;-46,62529;-23,533773
4875;SP;Cosmorama;-47,19611111;-22,64583333;-46,62529;-23,533773
4877;SP;Cosmópolis;-46,91888889;-23,60388889;-46,62529;-23,533773
4878;SP;Cotia;-47,72944444;-21,34027778;-46,62529;-23,533773
4879;SP;Cravinhos;-47,42027778;-20,39722222;-46,62529;-23,533773
4881;SP;Cristais Paulista;-44,95833333;-22,57722222;-46,62529;-23,533773
4880;SP;Cruzeiro;-50,79361111;-22,73555556;-46,62529;-23,533773
4882;SP;Cruzália;-46,42555556;-23,89527778;-46,62529;-23,533773
4883;SP;Cubatão;-44,95972;-23,07444;-46,62529;-23,533773
4856;SP;Cunha;-47,16972222;-21,28277778;-46,62529;-23,533773
4846;SP;Cássia dos Coqueiros;-50,38694444;-22,74638889;-46,62529;-23,533773
4847;SP;Cândido Mota;-48,63083333;-21,32527778;-46,62529;-23,533773
4884;SP;Cândido Rodrigues;-47,61888889;-21,90388889;-46,62529;-23,533773
4885;SP;Descalvado;-46,62277778;-23,68583333;-46,62529;-23,533773
4886;SP;Diadema;-50,60611111;-20,46611111;-46,62529;-23,533773
4887;SP;Dirce Reis;-46,73916667;-21,66138889;-46,62529;-23,533773
4888;SP;Divinolândia;-48,39388889;-21,51666667;-46,62529;-23,533773
4889;SP;Dobrada;-48,38027778;-22,36611111;-46,62529;-23,533773
4890;SP;Dois Córregos;-50,51333333;-20,12305556;-46,62529;-23,533773
4891;SP;Dolcinópolis;-48,31777778;-22,1;-46,62529;-23,533773
4892;SP;Dourado;-51,53277778;-21,4825;-46,62529;-23,533773
4893;SP;Dracena;-49,40388889;-22,41444444;-46,62529;-23,533773
4894;SP;Duartina;-47,97333333;-21,23638889;-46,62529;-23,533773
4895;SP;Dumont;-50,20055556;-22,42944444;-46,62529;-23,533773
4896;SP;Echaporã;-48,10805556;-24,52;-46,62529;-23,533773
4897;SP;Eldorado;-47,37388889;-23,04277778;-46,62529;-23,533773
4898;SP;Elias Fausto;-49,11166667;-21,16555556;-46,62529;-23,533773
4899;SP;Elisiário;-48,83555556;-20,9825;-46,62529;-23,533773
4900;SP;Embaúba;-46,85194444;-23,64888889;-46,62529;-23,533773
4901;SP;Embu;-46,81139;-23,83222;-46,62529;-23,533773
4902;SP;Embu-Guaçu;-51,48305556;-21,83305556;-46,62529;-23,533773
4903;SP;Emilianópolis;-47,215;-22,48833333;-46,62529;-23,533773
4904;SP;Engenheiro Coelho;-46,74083333;-22,19083333;-46,62529;-23,533773
4905;SP;Espírito Santo do Pinhal;-49,43027778;-22,69222222;-46,62529;-23,533773
4906;SP;Espírito Santo do Turvo;-46,945;-22,27083333;-46,62529;-23,533773
4907;SP;Estiva Gerbi;-50,40083333;-20,28777778;-46,62529;-23,533773
4908;SP;Estrela d`Oeste;-51,66;-22,48777778;-46,62529;-23,533773
4909;SP;Estrela do Norte;-52,58333333;-22,55;-46,62529;-23,533773
4910;SP;Euclides da Cunha Paulista;-42,79083333;-9,483888889;-46,62529;-23,533773
4912;SP;Fartura;-48,68527778;-21,26444444;-46,62529;-23,533773
4911;SP;Fernando Prestes;-50,24583333;-20,28388889;-46,62529;-23,533773
4913;SP;Fernandópolis;-49,52083333;-22,35861111;-46,62529;-23,533773
4914;SP;Fernão;-46,36888889;-23,54111111;-46,62529;-23,533773
4915;SP;Ferraz de Vasconcelos;-51,38416667;-21,67583333;-46,62529;-23,533773
4916;SP;Flora Rica;-50,14527778;-20,67666667;-46,62529;-23,533773
4918;SP;Floreal;-50,73777778;-22,90277778;-46,62529;-23,533773
4917;SP;Florínia;-51,17361111;-21,61472222;-46,62529;-23,533773
4919;SP;Flórida Paulista;-47,40083333;-20,53888889;-46,62529;-23,533773
4920;SP;Franca;-46,7425;-23,28166667;-46,62529;-23,533773
4921;SP;Francisco Morato;-46,72444444;-23,32861111;-46,62529;-23,533773
4922;SP;Franco da Rocha;-50,55472222;-21,53111111;-46,62529;-23,533773
4924;SP;Gabriel Monteiro;-49,65111111;-22,21527778;-46,62529;-23,533773
4925;SP;Garça;-50,18694444;-20,79888889;-46,62529;-23,533773
4926;SP;Gastão Vidigal;-48,49472222;-21,83888889;-46,62529;-23,533773
4927;SP;Gavião Peixoto;-50,36083333;-20,64777778;-46,62529;-23,533773
4928;SP;General Salgado;-49,92861111;-21,79861111;-46,62529;-23,533773
4929;SP;Getulina;-50,20583333;-21,37611111;-46,62529;-23,533773
4931;SP;Glicério;-49,89666667;-21,91;-46,62529;-23,533773
4930;SP;Guaimbê;-49,79861111;-21,62194444;-46,62529;-23,533773
4934;SP;Guaiçara;-48,53277778;-24,185;-46,62529;-23,533773
4933;SP;Guapiara;-49,22;-20,795;-46,62529;-23,533773
4937;SP;Guapiaçu;-48,94472222;-20,49861111;-46,62529;-23,533773
4938;SP;Guaraci;-50,33944444;-20,07472222;-46,62529;-23,533773
4939;SP;Guarani d`Oeste;-49,58972222;-21,895;-46,62529;-23,533773
4940;SP;Guarantã;-50,64277778;-21,26083333;-46,62529;-23,533773
4941;SP;Guararapes;-46,035;-23,415;-46,62529;-23,533773
4942;SP;Guararema;-45,22777778;-22,81666667;-46,62529;-23,533773
4936;SP;Guaratinguetá;-51,20666667;-21,02833333;-46,62529;-23,533773
4943;SP;Guaraçaí;-48,18416667;-23,37277778;-46,62529;-23,533773
4944;SP;Guareí;-48,22833333;-21,36;-46,62529;-23,533773
4945;SP;Guariba;-46,25638889;-23,99361111;-46,62529;-23,533773
4946;SP;Guarujá;-46,53333333;-23,46666667;-46,62529;-23,533773
4935;SP;Guarulhos;-47,82416667;-20,42833333;-46,62529;-23,533773
4947;SP;Guará;-48,03777778;-21,49666667;-46,62529;-23,533773
4932;SP;Guatapará;-48,31083333;-20,31777778;-46,62529;-23,533773
4948;SP;Guaíra;-50,66194444;-20,64972222;-46,62529;-23,533773
4923;SP;Guzolândia;-49,55277778;-22,29138889;-46,62529;-23,533773
4949;SP;Gália;-50,38527778;-22,00361111;-46,62529;-23,533773
4950;SP;Herculândia;-47,06;-22,62;-46,62529;-23,533773
4951;SP;Holambra;-47,22;-22,85833333;-46,62529;-23,533773
4952;SP;Hortolândia;-49,02472222;-21,89;-46,62529;-23,533773
4953;SP;Iacanga;-50,68944444;-21,85833333;-46,62529;-23,533773
4954;SP;Iacri;-49,16666667;-22,86666667;-46,62529;-23,533773
4955;SP;Iaras;-47,99694444;-21,955;-46,62529;-23,533773
4957;SP;Ibaté;-50,0725;-22,8175;-46,62529;-23,533773
4956;SP;Ibirarema;-49,24083333;-21,08;-46,62529;-23,533773
4958;SP;Ibirá;-48,82888889;-21,75777778;-46,62529;-23,533773
4959;SP;Ibitinga;-47,2225;-23,65638889;-46,62529;-23,533773
4960;SP;Ibiúna;-49,18333333;-20,33333333;-46,62529;-23,533773
4961;SP;Icém;-51,07611111;-22,66055556;-46,62529;-23,533773
4963;SP;Iepê;-47,74694444;-20,03833333;-46,62529;-23,533773
4964;SP;Igarapava;-46,15611111;-23,20444444;-46,62529;-23,533773
4962;SP;Igaratá;-48,55777778;-22,50916667;-46,62529;-23,533773
4965;SP;Igaraçu do Tietê;-47,55527778;-24,70805556;-46,62529;-23,533773
4967;SP;Iguape;-47,54;-24,74083333;-46,62529;-23,533773
4968;SP;Ilha Comprida;-51,34361111;-20,42722222;-46,62529;-23,533773
4966;SP;Ilha Solteira;-45,35777778;-23,77777778;-46,62529;-23,533773
4969;SP;Ilhabela;-47,21805556;-23,09027778;-46,62529;-23,533773
4970;SP;Indaiatuba;-51,25;-22,16666667;-46,62529;-23,533773
4971;SP;Indiana;-50,28972222;-19,98;-46,62529;-23,533773
4972;SP;Indiaporã;-50,96194444;-21,76972222;-46,62529;-23,533773
4973;SP;Inúbia Paulista;-49,62666667;-23,05694444;-46,62529;-23,533773
4974;SP;Ipaussu;-47,68861111;-23,35027778;-46,62529;-23,533773
4975;SP;Iperó;-47,71666667;-22,43333333;-46,62529;-23,533773
4976;SP;Ipeúna;-49,38694444;-20,65694444;-46,62529;-23,533773
4977;SP;Ipiguá;-48,59305556;-24,58555556;-46,62529;-23,533773
4978;SP;Iporanga;-48,01222222;-20,43805556;-46,62529;-23,533773
4979;SP;Ipuã;-47,51888889;-22,58083333;-46,62529;-23,533773
4981;SP;Iracemápolis;-51,345;-21,57083333;-46,62529;-23,533773
4980;SP;Irapuru;-49,40888889;-21,27944444;-46,62529;-23,533773
4982;SP;Irapuã;-49,13722222;-23,86194444;-46,62529;-23,533773
4984;SP;Itaberá;-49,05388889;-21,31777778;-46,62529;-23,533773
4985;SP;Itajobi;-48,80472222;-21,98111111;-46,62529;-23,533773
4986;SP;Itaju;-46,62972222;-23,84611111;-46,62529;-23,533773
4988;SP;Itanhaém;-46,84944444;-23,71722222;-46,62529;-23,533773
4989;SP;Itapecerica da Serra;-48,05305556;-23,59166667;-46,62529;-23,533773
4990;SP;Itapetininga;-48,87583333;-23,98194444;-46,62529;-23,533773
4991;SP;Itapeva;-46,93416667;-23,54888889;-46,62529;-23,533773
4992;SP;Itapevi;-46,82166667;-22,43611111;-46,62529;-23,533773
4993;SP;Itapira;-49,29694444;-24,57388889;-46,62529;-23,533773
